jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD,season_week,season
United States,5/26/2018,48596.92364832183,647.2588787702182,10753.989171455263,1411.6504095487755,1932.6887581375938,731.0693108106677,2823.300819097551,747.2255386738868,890.612060959957,523.0578770717208,11404.277342949836,2573.889051459105,0.0,34.0,3.0
United States,6/2/2018,48780.700740265944,677.5518060137542,10637.866283688376,1457.0898004140795,1894.3177169624482,729.0497823277653,2817.242233648844,774.4891731930692,865.3679549236771,560.4191540054152,11345.711016945666,2526.4301321108987,0.0,35.0,3.0
United States,6/9/2018,49621.83435339479,659.3760496676326,10782.262570215897,1412.6601737902267,1980.1476774858002,711.8837902230949,2770.7930785420886,737.1278962593749,854.260548267714,585.6632600416951,11522.419759199625,2580.957401149263,0.0,36.0,3.0
United States,6/16/2018,48967.50712493442,644.2295860458646,10721.676715728825,1368.230547166374,1965.0012138640323,732.0790750521189,2749.5880294716135,779.5379944003253,842.1433773702995,518.0090558644648,11297.24233335601,2589.0355150808728,0.0,37.0,3.0
United States,6/23/2018,48793.82767540481,693.7080338769733,10847.897245910226,1401.5527671342634,1965.0012138640323,701.786147808583,2732.422037366943,757.3231810883989,866.3777191651283,584.653495800244,11212.422137074107,2603.1722144611895,0.0,38.0,3.0
United States,6/30/2018,48549.464728973624,637.1612363557063,10787.311391423153,1365.2012544420204,1959.9523926567763,744.1962459495332,2636.4944344290793,721.9814326376069,856.2800767506163,573.5460891442807,11169.002274691706,2521.3813109036428,0.0,39.0,3.0
United States,7/7/2018,49258.31922647236,671.493220565047,10892.326872534079,1430.8359301363482,1859.9857327531076,720.9716683961557,2626.3967920145674,785.5965798490324,858.2996052335187,585.6632600416951,11339.65243149696,2557.7328235958857,0.0,40.0,3.0
United States,7/14/2018,48867.540465030754,682.6006272210102,10629.788169756766,1417.7089949974827,1924.6106442059843,662.4053423919862,2577.9281084249096,765.4012950200084,873.4460688552866,541.2336334178424,11306.33021152907,2526.4301321108987,0.0,41.0,3.0
United States,7/21/2018,48281.877204989054,709.8642617401925,10670.178739414814,1379.337953822337,1982.1672059687025,653.3174642189255,2499.166497591716,763.381766537106,874.4558330967379,539.21410493494,11047.830565717562,2495.1274406259113,0.0,42.0,3.0
United States,7/28/2018,48091.03176335478,643.2198218044134,10867.082766497799,1348.0352623373499,1960.9621568982275,727.030253844863,2497.1469691088137,747.2255386738868,807.8113931609588,556.3800970396104,11022.586459681283,2471.902863072534,0.0,43.0,3.0
United States,8/4/2018,48333.37518130307,688.6592126697174,10801.44809080347,1373.27936837363,1975.0988562785442,635.1417078728039,2448.6782855191564,703.8056762914854,846.1824343361043,562.4386824883176,11034.703630578697,2560.7621163202393,0.0,44.0,3.0
United States,8/11/2018,48748.388284539506,661.395578150535,10935.74673491648,1408.621116824422,1979.137913244349,692.6982696355221,2318.418698371952,709.8642617401925,853.2507840262627,572.5363249028295,11090.240663858513,2465.8442776238267,0.0,45.0,3.0
United States,8/18/2018,47968.850290139184,662.4053423919862,10785.29186294025,1362.1719617176668,1967.0207423469346,597.7804309391095,2599.1331574953847,722.9911968790581,825.9871495070804,603.8390163878167,10943.82484884809,2581.9671653907144,0.0,46.0,3.0
United States,8/25/2018,48180.900780843935,664.4248708748886,11039.752451785953,1389.435596236849,1957.932864173874,636.1514721142551,2500.1762618331672,710.8740259816437,898.6901748915667,558.3996255225128,10815.584790183786,2483.010269728497,0.0,47.0,3.0
United States,9/1/2018,48325.29706737146,658.3662854261814,10819.62384714959,1401.5527671342634,2041.7432962143232,644.2295860458646,2403.238894653852,672.5029848064981,849.2117270604579,521.0383485888184,11063.986793580782,2556.7230593544346,0.0,48.0,3.0
United States,9/8/2018,47999.14321738272,664.4248708748886,10716.627894521569,1366.2110186834716,1972.0695635541906,670.4834563235958,2463.8247491409243,701.786147808583,832.0457349557876,577.5851461100855,10769.135635077031,2488.059090935753,0.0,49.0,3.0
United States,9/15/2018,48832.19871657996,675.5322775308517,10978.15683305743,1431.8456943777994,2044.772588938677,683.6103914624614,2478.971212762692,729.0497823277653,888.5925324770546,538.2043406934888,10963.010369435662,2478.971212762692,0.0,50.0,3.0
United States,9/22/2018,49260.338754955264,682.6006272210102,11148.806989862682,1451.031214965372,2102.329150701395,693.7080338769733,2541.5765957326666,768.430587744362,811.8504501267636,527.0969340375256,11187.178031037827,2531.4789533181547,0.0,51.0,3.0
United States,9/29/2018,48612.0701119436,692.6982696355221,10880.209701636664,1356.1133762689597,2030.63588955836,693.7080338769733,2455.7466352093147,735.1083677764725,894.6511179257618,558.3996255225128,11072.064907512391,2604.1819787026407,0.0,52.0,3.0
United States,10/6/2018,49787.90968739092,667.0804316644653,11072.128670744085,1466.7732382983725,2097.6866586075357,777.5907441390002,2536.7139908927334,754.4840424397793,854.9479628711747,594.7464089538606,11196.703932079015,2607.03873519471,0.0,1.0,4.0
United States,10/13/2018,49252.43699149159,725.3495055146747,11037.97093779741,1474.8103519328843,2064.533564865175,697.2196077938839,2508.5840931719426,732.3819799448723,826.818065150384,596.7556873624885,11242.917335477458,2635.168632915501,0.0,2.0,4.0
United States,10/20/2018,50278.17361909613,740.4190935793839,11037.97093779741,1424.5783917171866,2111.751607467931,747.4515680095816,2711.5212124433615,787.6371361821398,832.8459003762678,537.4819743079653,11644.773017203039,2677.363479496687,0.0,3.0,4.0
United States,10/27/2018,51058.77828084808,712.2891958585933,11186.657540035876,1525.042312148582,2273.4985193624775,755.4886816440933,2596.992343151571,766.5397128915467,916.2309543343259,605.7974402013142,11649.796213224608,2748.6928630029774,0.0,4.0,4.0
United States,11/3/2018,50865.887553619796,688.1778549550584,11102.267846873503,1509.9727240838727,2230.2990335769773,727.3587839233026,2606.034095990396,728.3634231276166,902.1660054739306,589.7232129322908,11800.492093871702,2665.3078090449194,0.0,5.0,4.0
United States,11/10/2018,50873.92466725431,712.2891958585933,11102.267846873503,1516.0005593097562,2237.331508007175,768.5489913001746,2679.3727579053148,787.6371361821398,877.0500253660816,587.7139345236629,11688.977142192853,2763.762451067687,0.0,6.0,4.0
United States,11/17/2018,51968.981399956516,714.2984742672212,11116.332795733899,1538.1026218046634,2285.554189814245,826.818065150384,2778.8320391323964,761.516516869977,934.3144600119771,552.5515623726747,12176.22715628512,2785.864513562594,0.0,7.0,4.0
United States,11/24/2018,52094.56130049576,684.1592981378026,11150.490528680573,1566.232519525454,2385.0134710413263,813.7577554943026,2724.5815220994427,724.3448663103607,978.518585001791,576.6629032762095,12266.644684673376,2796.9155448100473,0.0,8.0,4.0
United States,12/1/2018,52341.70254475699,723.3402271060468,10868.186912268353,1599.3856132678145,2231.3036727812914,855.9526020754887,2896.374826037129,805.7206418597909,998.6113690880701,663.0618748472095,12678.546758442097,2792.8969879927918,0.0,9.0,4.0
United States,12/8/2018,53085.13555594932,770.5582697088025,11116.332795733899,1615.4598405368376,2321.7212011695474,906.1845622911864,2853.1753402516288,847.915488440977,983.5417810233608,656.0294004170119,12472.595721557736,2801.938740831617,0.0,10.0,4.0
United States,12/15/2018,53504.07010414824,780.6046617519421,11315.251358188061,1523.033033739954,2349.851098890338,932.3051816033492,2946.6067862528266,838.8737356021514,1019.7087923786631,627.8995026962211,12519.813764160492,2907.4258572845824,0.0,11.0,4.0
United States,12/22/2018,53597.501550149434,797.6835282252794,11168.574034358224,1615.4598405368376,2355.878934116222,947.3747696680584,2970.7181271563613,882.0732213876514,975.5046673888492,661.0525964385816,12746.862224335446,2809.975854466129,0.0,12.0,4.0
United States,12/29/2018,53249.89638545681,759.5072384613491,10892.298253171888,1562.213962708198,2258.428931297768,1014.6855963570933,3126.4372038250244,831.8412611719538,986.5556986363026,622.8763066746513,12700.648820937004,2766.776368680629,0.0,13.0,4.0
United States,1/5/2019,55370.689745763564,733.3866191491862,11078.156505969968,1775.1974740227563,2272.4938801581634,1222.6459116500819,3298.23050776271,873.0314685488258,1025.7366276045468,611.8252754271979,13257.218940126935,2756.7299766374895,0.0,14.0,4.0
United States,1/12/2019,55440.00985086123,776.5861049346863,11332.330224661398,1621.4876757627214,2310.670169922094,1258.8129230053842,3434.8614395494083,887.0964174092212,973.4953889802213,581.6860992977793,12958.84109644569,2953.639260683024,0.0,15.0,4.0
United States,1/19/2019,55373.70366337651,740.4190935793839,11313.242079779435,1677.7474712043029,2469.4031642036985,1270.8685934571515,3227.9057634607334,901.1613662696166,1029.7551844218026,574.6536248675816,13008.068417457074,2975.741323177931,0.0,16.0,4.0
United States,1/26/2019,54909.56035098346,764.5304344829188,11120.351352551155,1781.22530924864,2308.6608915134657,1169.4000338214423,3292.202672536827,856.9572412798026,974.5000281845352,630.913420309163,13115.564812318667,2847.147505025745,0.0,17.0,4.0
United States,2/2/2019,55194.877885008624,744.4376503966398,11117.337434938212,1761.132525162361,2377.980996611129,1237.7154997147911,3229.9150418693616,877.0500253660816,991.5788946578724,588.718573727977,13154.745741286912,2960.671735113222,0.0,18.0,4.0
United States,2/9/2019,55395.80572587141,751.4701248268375,11094.230733238992,1675.7381927956749,2429.21759603114,1234.7015821018492,3330.378962300757,905.1799230868723,977.513945797477,600.7742441797444,12997.01738620962,2821.0268857135825,0.0,19.0,4.0
United States,2/16/2019,54909.56035098346,763.5257952786048,11089.207537217422,1738.0258234631401,2394.055223880152,1321.1005536728492,3264.072774816036,888.1010566135352,1005.6438435182678,619.8623890617095,13053.277181651201,2845.138226617117,0.0,20.0,4.0
United States,2/23/2019,54975.86653846818,777.5907441390002,11164.55547754097,1670.7149967741052,2379.9902750197566,1292.9706559520585,3332.3882407093847,877.0500253660816,1009.6624003355236,548.5330055554188,12905.59521861705,2922.4954453492915,0.0,21.0,4.0
United States,3/2/2019,54981.894373694064,742.4283719880119,10953.58124463504,1770.1742780011866,2218.24336312521,1357.2675650281517,3239.961433912501,820.7902299245003,955.4118833025701,599.7696049754304,13286.35347705204,2851.166061843001,0.0,22.0,4.0
United States,3/9/2019,55629.886660476564,736.4005367621281,11213.782798552353,1666.6964399568494,2336.7907892342564,1405.4902468352213,3278.1377236764315,901.1613662696166,979.5232242061049,617.8531106530816,13225.070485588889,2962.6810135218498,0.0,23.0,4.0
United States,3/16/2019,55014.04282823211,759.5072384613491,11143.458054250375,1628.5201501929191,2315.6933659436636,1387.4067411575702,3309.2815390101637,908.1938406998142,1052.8618861210236,597.7603265668025,12988.980272575109,2924.5047237579197,0.0,24.0,4.0
United States,3/23/2019,54240.47064091037,725.3495055146747,10926.455986118563,1700.8541729035237,2240.345425620117,1356.2629258238376,3229.9150418693616,900.1567270653027,1000.620647496698,555.5654799856164,12800.108102164086,2849.156783434373,0.0,25.0,4.0
United States,3/30/2019,53870.76341372283,778.5953833433142,10894.307531580514,1677.7474712043029,2336.7907892342564,1251.7804485751865,3243.979990729757,873.0314685488258,946.3701304637445,585.704656115035,12680.556036850725,2904.4119396716405,0.0,26.0,4.0
United States,4/6/2019,53794.41083419497,730.3727015362444,10913.39567646248,1621.4876757627214,2285.554189814245,1159.3536417783027,3184.7062776752337,790.6510537950817,956.416522506884,589.7232129322908,12638.36119026954,2846.1428658214313,0.0,27.0,4.0
United States,4/13/2019,52635.057192416665,720.3263094931049,10738.588454911853,1632.538707010175,2077.5938745212566,1057.8850821425933,3179.683081653664,865.9989941186282,936.323738420605,608.811357814256,12207.370971618853,2811.985132874757,0.0,28.0,4.0
United States,4/20/2019,51760.016445459216,709.2752782456514,10713.472474804004,1541.116539417605,2146.9139796189193,976.5093065931632,3042.0475106626523,805.7206418597909,934.3144600119771,548.5330055554188,12431.405514180864,2719.558326077873,0.0,29.0,4.0
United States,4/27/2019,50883.971059297444,672.1036276860351,10604.971440738096,1602.3995308807564,2109.742329059303,954.4072440982561,2956.653178295966,809.7391986770468,900.1567270653027,556.5701191899304,11996.396738712923,2689.4191499484546,0.0,30.0,4.0
United States,5/4/2019,51137.14013878456,658.0386788256397,10743.611650933422,1540.1119002132912,2091.658823381652,867.0036333229422,2871.25884592928,832.8459003762678,936.323738420605,557.5747583942443,11927.07663361526,2779.83667833671,0.0,31.0,4.0
United States,5/11/2019,50825.70198544724,696.21496858957,10839.052375343248,1572.2603547513377,2009.2784086279075,805.7206418597909,2991.8155504469546,785.6278577735119,892.119613430791,567.6211504373839,11771.357556946597,2635.168632915501,0.0,32.0,4.0
United States,5/18/2019,50914.110235426866,622.8763066746513,10931.479182140132,1521.0237553313261,2049.463976800466,791.6556929993956,2821.0268857135825,772.5675481174305,919.2448719472677,601.7788833840583,11948.174056905853,2644.2103857543266,0.0,33.0,4.0
United States,5/25/2019,50867.896832028426,611.8252754271979,11022.901349732701,1524.037672944268,2059.510368843605,760.5118776656631,2903.4073004673264,753.4794032354654,837.8690963978374,584.7000169107212,11864.789002947795,2580.918115882547,0.0,34.0,4.0
United States,6/1/2019,50030.02773563059,636.9412555350467,10730.55134127734,1393.434576383454,2102.7098546291054,768.5489913001746,2837.1011129826056,785.6278577735119,896.1381702480468,495.2871277267792,11631.712707546958,2615.0758488292217,0.0,35.0,4.0
United States,6/8/2019,50358.544755441246,630.913420309163,10646.161648114969,1553.1722098693726,2116.7748034895008,740.4190935793839,2810.9804936704427,765.5350736872329,851.9340452582328,539.4912527165932,11637.74054277284,2581.9227550868613,0.0,36.0,4.0
United States,6/15/2019,49954.67979530704,646.9876475781863,10878.233304311492,1491.8892184062215,2084.626348951454,721.3309486974189,2775.8181215194545,793.6649714080235,911.2077583127561,555.5654799856164,11496.086414964573,2460.3614113648728,0.0,37.0,4.0
United States,6/22/2019,49592.0050425497,618.8577498573956,10757.676599793818,1466.7732382983725,1995.2134597675122,735.3958975578142,2650.2382209802104,745.4422896009537,913.217036721384,526.4309430605118,11435.808062705737,2628.136158485303,0.0,38.0,4.0
United States,6/29/2019,49487.52256530105,651.0062043954421,10832.01990091305,1424.5783917171866,1964.0696444337798,728.3634231276166,2685.4005931311985,734.3912583535002,855.9526020754887,581.6860992977793,11472.979713265353,2554.7974965703847,0.0,39.0,4.0
United States,7/6/2019,49664.339065260305,652.0108435997561,10640.133812889086,1463.7593206854308,2005.2598518106518,681.1453805248607,2630.145436893931,720.3263094931049,805.7206418597909,565.611872028756,11571.43435528812,2564.843888613524,0.0,40.0,4.0
United States,7/13/2019,49340.845241471216,655.0247612126979,10797.862167966376,1407.4995252438493,1974.1160364769191,646.9876475781863,2664.3031698406057,711.2845566542793,930.2959031947212,563.6025936201281,11362.469400790818,2538.723269301361,0.0,41.0,4.0
United States,7/20/2019,49022.37461370369,625.8902242875932,10736.579176503225,1518.0098377183842,1964.0696444337798,661.0525964385816,2580.918115882547,690.1871333636863,863.9897157100003,587.7139345236629,11125.374548572725,2537.7186300970475,0.0,42.0,4.0
United States,7/27/2019,49044.476676198596,662.0572356428955,10797.862167966376,1423.5737525128725,2028.3665535098728,663.0618748472095,2472.4170818166403,747.4515680095816,873.0314685488258,551.5469231683606,11198.713210487644,2547.765022140187,0.0,43.0,4.0
United States,8/3/2019,48905.836466003275,628.9041419005351,10876.224025902864,1403.4809684265936,2015.3062438537913,683.1546589334886,2461.366050569187,774.5768265260584,818.7809515158724,560.5886760071862,11317.26063659669,2535.7093516884192,0.0,44.0,4.0
United States,8/10/2019,49049.49987222016,566.6165112330699,10762.699795815388,1452.7082894379773,2009.2784086279075,661.0525964385816,2486.4820306770357,758.5025992570352,868.008272527256,619.8623890617095,11082.175062787224,2512.6026499891987,0.0,45.0,4.0
United States,8/17/2019,48408.54005986787,603.7881617926862,10780.783301493038,1382.3835451360005,1945.9861387561286,629.908781104849,2430.2222352354543,710.2799174499653,904.1752838825585,572.6443464589537,11045.003412227608,2573.88564145235,0.0,46.0,4.0
United States,8/24/2019,48414.56789509375,612.8299146315119,10890.28897476326,1378.3649883187447,2018.3201614667332,614.8391930401398,2491.5052266986054,663.0618748472095,826.818065150384,507.3427981785467,10958.604440656609,2549.7743005488146,0.0,47.0,4.0
United States,8/31/2019,48551.19882688045,657.0340396213257,10830.010622504422,1348.225812189326,2001.241294993396,656.0294004170119,2389.0320278585823,706.2613606327095,795.6742498166515,551.5469231683606,11063.086917905259,2590.964507925687,0.0,48.0,4.0
United States,9/7/2019,49229.330289792364,619.8623890617095,10858.140520225214,1326.123749694419,2054.4871728220355,624.8855850832792,2452.324297730361,745.4422896009537,878.0546645703956,571.6397072546397,11141.448775841747,2528.676877258222,0.0,49.0,4.0
United States,9/14/2019,49061.55554267194,677.1268237076049,10826.99670489148,1408.5041644481632,2048.4593375961517,597.7603265668025,2553.7928573660706,712.2891958585933,809.7391986770468,512.3659942001165,11224.833829799805,2692.433067561396,0.0,50.0,4.0
United States,9/21/2019,49066.578738693504,617.8531106530816,10696.393608330667,1414.531999674047,2074.5799569083147,656.0294004170119,2489.4959482899776,766.5397128915467,868.008272527256,519.3984686303141,11170.583312766852,2541.737186914303,0.0,51.0,4.0
United States,9/28/2019,50047.10660210392,697.2196077938839,11083.17970199154,1484.8567439760238,2065.538204069489,688.1778549550584,2536.7139908927334,766.5397128915467,863.9897157100003,612.8299146315119,11208.759602530783,2733.6232749382684,0.0,52.0,4.0
United States,10/5/2019,49643.0,632.0,10840.0,1454.0,2164.0,619.0,2476.0,828.0,907.0,594.0,11159.0,2630.0,0.0,1.0,5.0
United States,10/12/2019,50244.0,699.0,11003.0,1398.0,2181.0,678.0,2542.0,758.0,904.0,617.0,11276.0,2691.0,0.0,2.0,5.0
United States,10/19/2019,51326.0,687.0,11074.0,1491.0,2204.0,738.0,2607.0,782.0,906.0,612.0,11871.0,2694.0,0.0,3.0,5.0
United States,10/26/2019,51055.0,664.0,11015.0,1506.0,2258.0,731.0,2553.0,780.0,954.0,583.0,11767.0,2790.0,0.0,4.0,5.0
United States,11/2/2019,51193.0,668.0,10983.0,1528.0,2176.0,741.0,2697.0,816.0,912.0,574.0,11534.0,2794.0,0.0,5.0,5.0
United States,11/9/2019,52646.0,745.0,11190.0,1572.0,2295.0,780.0,2601.0,824.0,993.0,632.0,11959.0,2810.0,0.0,6.0,5.0
United States,11/16/2019,52869.0,691.0,11015.0,1601.0,2333.0,807.0,2683.0,803.0,971.0,599.0,12283.0,2838.0,0.0,7.0,5.0
United States,11/23/2019,53085.0,662.0,11021.0,1580.0,2326.0,764.0,2796.0,840.0,962.0,642.0,12314.0,2995.0,0.0,8.0,5.0
United States,11/30/2019,52386.0,692.0,10687.0,1592.0,2367.0,774.0,2734.0,860.0,948.0,610.0,12364.0,2842.0,0.0,9.0,5.0
United States,12/7/2019,54099.0,758.0,10826.0,1685.0,2404.0,947.0,2964.0,807.0,964.0,591.0,12893.0,2919.0,0.0,10.0,5.0
United States,12/14/2019,54529.0,749.0,10969.0,1637.0,2484.0,968.0,2989.0,856.0,999.0,643.0,12550.0,2955.0,0.0,11.0,5.0
United States,12/21/2019,54354.0,705.0,11033.0,1667.0,2435.0,985.0,3108.0,859.0,991.0,708.0,12566.0,3039.0,0.0,12.0,5.0
United States,12/28/2019,55302.0,807.0,10847.0,1767.0,2422.0,1060.0,3195.0,904.0,994.0,709.0,13168.0,2934.0,0.0,13.0,5.0
United States,1/4/2020,56834.0,798.0,10954.0,1691.0,2388.0,1502.0,3327.0,1005.0,1026.0,631.0,13474.0,2945.0,1.0,14.0,5.0
United States,1/11/2020,57367.0,806.0,11306.0,1811.0,2392.0,1438.0,3528.0,996.0,1038.0,665.0,13251.0,3007.0,0.0,15.0,5.0
United States,1/18/2020,56011.0,784.0,11020.0,1672.0,2338.0,1400.0,3345.0,945.0,1062.0,631.0,12914.0,3095.0,2.0,16.0,5.0
United States,1/25/2020,55745.0,774.0,11182.0,1721.0,2361.0,1406.0,3233.0,927.0,1048.0,663.0,12906.0,2999.0,2.0,17.0,5.0
United States,2/1/2020,55398.0,747.0,11325.0,1682.0,2314.0,1321.0,3129.0,921.0,1015.0,666.0,12745.0,2914.0,0.0,18.0,5.0
United States,2/8/2020,55933.0,747.0,11021.0,1816.0,2341.0,1362.0,3234.0,905.0,1064.0,636.0,13278.0,2883.0,0.0,19.0,5.0
United States,2/15/2020,55343.0,735.0,11159.0,1711.0,2365.0,1398.0,3288.0,925.0,993.0,650.0,12963.0,2903.0,0.0,20.0,5.0
United States,2/22/2020,55563.0,723.0,11097.0,1725.0,2361.0,1358.0,3295.0,928.0,982.0,664.0,12930.0,2916.0,4.0,21.0,5.0
United States,2/29/2020,55900.0,752.0,11134.0,1686.0,2351.0,1396.0,3285.0,972.0,1017.0,703.0,13008.0,2944.0,9.0,22.0,5.0
United States,3/7/2020,56228.0,761.0,11079.0,1719.0,2342.0,1529.0,3290.0,958.0,1005.0,700.0,12961.0,2922.0,32.0,23.0,5.0
United States,3/14/2020,55280.0,704.0,10895.0,1596.0,2280.0,1555.0,3211.0,929.0,1005.0,688.0,12744.0,2995.0,52.0,24.0,5.0
United States,3/21/2020,55695.0,803.0,11054.0,1680.0,2334.0,1657.0,3219.0,967.0,1028.0,688.0,12473.0,2892.0,527.0,25.0,5.0
United States,3/28/2020,59565.0,809.0,11197.0,1887.0,2572.0,1698.0,3354.0,1016.0,955.0,689.0,12989.0,2884.0,2953.0,26.0,5.0
United States,4/4/2020,68600.0,868.0,10947.0,2141.0,2691.0,1774.0,3382.0,991.0,979.0,766.0,14241.0,2999.0,9263.0,27.0,5.0
United States,4/11/2020,74931.0,767.0,10897.0,2193.0,2774.0,1556.0,3273.0,976.0,1053.0,723.0,15011.0,3020.0,14807.0,28.0,5.0
United States,4/18/2020,72505.0,707.0,10616.0,2112.0,2707.0,1195.0,3027.0,875.0,1021.0,753.0,13864.0,3042.0,15355.0,29.0,5.0
United States,4/25/2020,69583.0,699.0,10706.0,1910.0,2620.0,1092.0,2842.0,846.0,917.0,742.0,13205.0,2879.0,13706.0,30.0,5.0
United States,5/2/2020,65336.0,710.0,10488.0,1786.0,2562.0,964.0,2785.0,819.0,886.0,661.0,12336.0,2896.0,11639.0,31.0,5.0
United States,5/9/2020,62853.0,664.0,10393.0,1815.0,2320.0,825.0,2668.0,818.0,907.0,734.0,12502.0,2688.0,9770.0,32.0,5.0
United States,5/16/2020,60680.0,659.0,10631.0,1821.0,2265.0,829.0,2644.0,752.0,914.0,693.0,12068.0,2805.0,7914.0,33.0,5.0
United States,5/23/2020,57939.0,680.0,10474.0,1686.0,2241.0,763.0,2530.0,688.0,860.0,737.0,12094.0,2681.0,6143.0,34.0,5.0
United States,5/30/2020,56104.0,617.0,10322.0,1671.0,2106.0,714.0,2507.0,703.0,826.0,722.0,11752.0,2721.0,5182.0,35.0,5.0
United States,6/6/2020,55442.0,676.0,10469.0,1583.0,2127.0,665.0,2405.0,739.0,843.0,742.0,11850.0,2627.0,4225.0,36.0,5.0
United States,6/13/2020,54715.0,654.0,10491.0,1618.0,2175.0,672.0,2392.0,702.0,889.0,814.0,11749.0,2693.0,3512.0,37.0,5.0
United States,6/20/2020,54636.0,658.0,10530.0,1643.0,2220.0,729.0,2427.0,719.0,876.0,824.0,11695.0,2750.0,3182.0,38.0,5.0
United States,6/27/2020,55167.0,678.0,10750.0,1623.0,2123.0,692.0,2416.0,743.0,893.0,857.0,11781.0,2801.0,3150.0,39.0,5.0
United States,7/4/2020,56476.0,651.0,10651.0,1778.0,2182.0,637.0,2495.0,746.0,918.0,899.0,12129.0,2680.0,3888.0,40.0,5.0
United States,7/11/2020,58448.0,725.0,10713.0,1822.0,2300.0,689.0,2480.0,725.0,866.0,1015.0,12294.0,2739.0,5055.0,41.0,5.0
United States,7/18/2020,59682.0,667.0,10726.0,1730.0,2353.0,734.0,2511.0,675.0,916.0,1070.0,12127.0,2815.0,6297.0,42.0,5.0
United States,7/25/2020,60604.0,647.0,10924.0,1767.0,2362.0,746.0,2427.0,685.0,908.0,1111.0,12190.0,2720.0,7231.0,43.0,5.0
United States,8/1/2020,60592.0,642.0,10874.0,1819.0,2336.0,730.0,2609.0,743.0,917.0,1130.0,12001.0,2811.0,7329.0,44.0,5.0
United States,8/8/2020,60018.0,737.0,10875.0,1639.0,2247.0,728.0,2469.0,691.0,850.0,1195.0,11996.0,2841.0,6907.0,45.0,5.0
United States,8/15/2020,59826.0,691.0,10999.0,1721.0,2345.0,702.0,2508.0,751.0,903.0,1271.0,12056.0,2783.0,6261.0,46.0,5.0
United States,8/22/2020,58690.0,688.0,10788.0,1753.0,2381.0,676.0,2487.0,734.0,889.0,1282.0,11948.0,2776.0,5441.0,47.0,5.0
United States,8/29/2020,57355.0,697.0,10936.0,1709.0,2268.0,627.0,2417.0,703.0,923.0,1408.0,11613.0,2799.0,4892.0,48.0,5.0
United States,9/5/2020,56292.0,653.0,10709.0,1648.0,2331.0,679.0,2394.0,756.0,863.0,1498.0,11573.0,2663.0,4152.0,49.0,5.0
United States,9/12/2020,55724.0,641.0,10764.0,1713.0,2188.0,655.0,2399.0,708.0,880.0,1715.0,11369.0,2872.0,3784.0,50.0,5.0
United States,9/19/2020,55627.0,706.0,10918.0,1660.0,2222.0,659.0,2358.0,762.0,849.0,1757.0,11674.0,2770.0,3450.0,51.0,5.0
United States,9/26/2020,56515.0,696.0,11185.0,1661.0,2337.0,687.0,2480.0,742.0,866.0,1942.0,11650.0,2872.0,3486.0,52.0,5.0
